IX,IY,IZ,CU,AU,density,economic value process,economic value waste
31,18,7,0,0,2.26667,-299880,-55080
31,18,8,0,0,2.26667,-299880,-55080
31,18,9,0,0,2.26667,-299880,-55080
31,18,10,0,0,2.26667,-299880,-55080
31,18,11,0,0,2.26667,-299880,-55080
31,18,12,0,0,2.26667,-299880,-55080
31,18,13,0,0,2.26667,-299880,-55080
31,18,14,0,0,1.3219,-174887,-32122.1
31,19,1,0,0,2.26667,-299880,-55080
31,19,2,0,0,2.26667,-299880,-55080
31,19,3,0,0,2.26667,-299880,-55080
31,19,4,0,0,2.26667,-299880,-55080
31,19,5,0,0,2.26667,-299880,-55080
31,19,6,0,0,2.26667,-299880,-55080
31,19,7,0,0,2.26667,-299880,-55080
31,19,8,0,0,2.26667,-299880,-55080
31,19,9,0,0,2.26667,-299880,-55080
31,19,10,0,0,2.26667,-299880,-55080
31,19,11,0,0,2.26667,-299880,-55080
31,19,12,0,0,2.26667,-299880,-55080
31,19,13,0,0,2.26667,-299880,-55080
31,19,14,0,0,1.26755,-167698,-30801.6
31,20,1,0,0,2.26667,-299880,-55080
31,20,2,0,0,2.26667,-299880,-55080
31,20,3,0,0,2.26667,-299880,-55080
31,20,4,0.0344031,0.0206418,2.30815,-272110,-56088
31,20,5,0.0548905,0.0331019,2.36889,-258869,-57564
31,20,6,0,0,2.26667,-299880,-55080
31,20,7,0,0,2.26667,-299880,-55080
31,20,8,0,0,2.26667,-299880,-55080
31,20,9,0,0,2.26667,-299880,-55080
31,20,10,0,0,2.26667,-299880,-55080
31,20,11,0,0,2.26667,-299880,-55080
31,20,12,0,0,2.26667,-299880,-55080
31,20,13,0,0,2.26667,-299880,-55080
31,20,14,0,0,1.21815,-161162,-29601.1
31,21,1,0,0,2.26667,-299880,-55080
31,21,2,0,0,2.26667,-299880,-55080
31,21,3,0,0,2.26667,-299880,-55080
31,21,4,0.144455,0.084598,2.48741,-179579,-60444
31,21,5,0.153295,0.0892316,2.60296,-178618,-63252
31,21,6,0.052971,0.03021,2.39852,-264833,-58284
31,21,7,0,0,2.26667,-299880,-55080
31,21,8,0,0,2.26667,-299880,-55080
31,21,9,0,0,2.26667,-299880,-55080
31,21,10,0,0,2.26667,-299880,-55080
31,21,11,0,0,2.26667,-299880,-55080
31,21,12,0,0,2.26667,-299880,-55080
31,21,13,0,0,2.26667,-299880,-55080
31,21,14,0,0,1.15885,-153316,-28160.1
31,22,1,0.196294,0.130233,2.69815,-128718,-65565
31,22,2,0.183861,0.144716,2.57593,-125496,-62595
31,22,3,0.211571,0.136963,2.49,-104016,-60507
31,22,4,0.254924,0.14816,2.68778,-71087.1,-65313
31,22,5,0.224444,0.119259,2.68,-110530,-65124
31,22,6,0.192228,0.0996602,2.65926,-145693,-64620
31,22,7,0.119363,0.0610514,2.5363,-213880,-61632
31,22,8,0.0503853,0.0278993,2.3837,-266124,-57924
31,22,9,0,0,2.26667,-299880,-55080
31,22,10,0,0,2.26667,-299880,-55080
31,22,11,0,0,2.26667,-299880,-55080
31,22,12,0,0,2.26667,-299880,-55080
31,22,13,0,0,2.26667,-299880,-55080
31,22,14,0,0,1.11117,-147007,-27001.4
31,23,1,0.325185,0.235185,2.75,31778.8,-66825
31,23,2,0.355556,0.275185,2.75,78206.7,-66825
31,23,3,0.424815,0.276296,2.75,136716,-66825
31,23,4,0.384444,0.265556,2.75,97305.8,-66825
31,23,5,0.353848,0.214884,2.71889,44568.9,-66069
31,23,6,0.285306,0.140592,2.68259,-50043.5,-65187
31,23,7,0.251111,0.12963,2.68,-83482.2,-65124
31,23,8,0.217037,0.124074,2.68,-114101,-65124
31,23,9,0.147499,0.0936559,2.61778,-182036,-63612
31,23,10,0.0548032,0.0387331,2.40889,-260711,-58536
31,23,11,0.0250507,0.019531,2.33778,-282749,-56808
31,23,12,0.00563025,0.00519716,2.29185,-297011,-55692
31,23,13,0,0,2.26667,-299880,-55080
31,23,14,0,0,1.14815,-151900,-27900
31,24,1,0.444444,0.34,2.75,186622,-66825
31,24,2,0.418889,0.315556,2.75,152398,-66825
31,24,3,0.441852,0.289259,2.75,157779,-66825
31,24,4,0.415185,0.312222,2.75,147548,-66825
31,24,5,0.412963,0.328889,2.75,154451,-66825
31,24,6,0.400608,0.351282,2.74222,155449,-66636
31,24,7,0.365231,0.260443,2.70333,77215.7,-65691
31,24,8,0.308889,0.177778,2.68,-11723,-65124
31,24,9,0.284074,0.183333,2.68,-29102.4,-65124
31,24,10,0.253704,0.187407,2.68,-51769,-65124
31,24,11,0.211852,0.184074,2.68,-87588.6,-65124
31,24,12,0.131221,0.137396,2.57185,-170070,-62496
31,24,13,0.0957991,0.127532,2.41926,-190603,-58788
31,24,14,0.0990888,0.145502,1.20444,-89550.5,-29268
31,25,1,0.452222,0.321852,2.75,183586,-66825
31,25,2,0.427037,0.274444,2.75,137601,-66825
31,25,3,0.467407,0.325556,2.75,198233,-66825
31,25,4,0.465556,0.345926,2.75,207393,-66825
31,25,5,0.433704,0.376296,2.75,196719,-66825
31,25,6,0.417037,0.404444,2.75,197577,-66825
31,25,7,0.488889,0.498889,2.75,307319,-66825
31,25,8,0.553246,0.510932,2.72926,364704,-66321
31,25,9,0.463386,0.328816,2.68778,192136,-65313
31,25,10,0.40037,0.311111,2.68,131148,-65124
31,25,11,0.393704,0.328519,2.68,134632,-65124
31,25,12,0.362963,0.34037,2.68,115648,-65124
31,25,13,0.241827,0.329593,2.58667,10997,-62856
31,25,14,0.175797,0.303449,1.35239,-28167.3,-32863.2
31,26,1,0.326167,0.220767,2.65741,24177.9,-64575
31,26,2,0.377243,0.227954,2.64074,68674.2,-64170
31,26,3,0.416671,0.266757,2.71111,123124,-65880
31,26,4,0.481413,0.324315,2.71889,206927,-66069
31,26,5,0.500044,0.36516,2.71889,243561,-66069
31,26,6,0.511307,0.37784,2.71111,258724,-65880
31,26,7,0.538885,0.421884,2.71111,304288,-65880
31,26,8,0.588966,0.474966,2.71111,373091,-65880
31,26,9,0.651343,0.529891,2.70852,452554,-65817
31,26,10,0.65849,0.447808,2.68519,412359,-65250
31,26,11,0.731852,0.457037,2.68,476085,-65124
31,26,12,0.605185,0.472222,2.68,380624,-65124
31,26,13,0.38731,0.451795,2.64889,190341,-64368
31,26,14,0.167221,0.355965,1.67142,-22392.1,-40615.5
31,27,1,0.019088,0.0128733,2.29444,-284589,-55755
31,27,2,0.185608,0.115645,2.41185,-129624,-58608
31,27,3,0.35037,0.205556,2.68,36317.9,-65124
31,27,4,0.445556,0.234444,2.68,128700,-65124
31,27,5,0.488519,0.248148,2.68,170738,-65124
31,27,6,0.500741,0.258148,2.68,185823,-65124
31,27,7,0.51037,0.261852,2.68,195569,-65124
31,27,8,0.49963,0.307407,2.68,210153,-65124
31,27,9,0.511481,0.384444,2.68,259280,-65124
31,27,10,0.508148,0.367778,2.68,248025,-65124
31,27,11,0.592963,0.394444,2.68,330816,-65124
31,27,12,0.556667,0.42037,2.68,314514,-65124
31,27,13,0.37,0.39963,2.68,151743,-65124
31,27,14,0.156519,0.27575,1.93089,-61761.2,-46920.6
31,28,1,0,0,2.26667,-299880,-55080
31,28,2,0.131487,0.0812375,2.37037,-182001,-57600
31,28,3,0.282963,0.182593,2.68,-30387.6,-65124
31,28,4,0.292593,0.174074,2.68,-26902.9,-65124
31,28,5,0.347037,0.187778,2.68,24493.3,-65124
31,28,6,0.377778,0.202593,2.68,57138.7,-65124
31,28,7,0.402593,0.210741,2.68,81538.7,-65124
31,28,8,0.407778,0.242593,2.68,102083,-65124
31,28,9,0.334444,0.276296,2.68,59578.3,-65124
31,28,10,0.255926,0.286667,2.68,893.614,-65124
31,28,11,0.32963,0.301852,2.68,68746.3,-65124
31,28,12,0.383704,0.324074,2.68,124205,-65124
31,28,13,0.261111,0.289259,2.68,6448.08,-65124
31,28,14,0.112475,0.194933,2.11248,-128502,-51333.3
31,29,1,0.220319,0.13938,2.46222,-95167.2,-59832
31,29,2,0.321914,0.197411,2.65481,8867.38,-64512
31,29,3,0.302222,0.196667,2.68,-7479.78,-65124
31,29,4,0.304815,0.185926,2.68,-10869.2,-65124
31,29,5,0.364074,0.197407,2.68,43312.9,-65124
31,29,6,0.394444,0.216667,2.68,77933.3,-65124
31,29,7,0.411111,0.216667,2.68,91517.7,-65124
31,29,8,0.415556,0.244815,2.68,109561,-65124
31,29,9,0.342593,0.281111,2.68,68686.3,-65124
31,29,10,0.25037,0.29,2.68,-1926.82,-65124
31,29,11,0.264074,0.292593,2.68,10570.8,-65124
31,29,12,0.28778,0.300422,2.66963,33772.5,-64872
31,29,13,0.184444,0.264074,2.68,-68942.7,-65124
31,29,14,0.120975,0.218782,2.2702,-121877,-55165.8
31,30,1,0.343857,0.272143,2.65444,64501.1,-64503
31,30,2,0.323835,0.204742,2.66519,14194.3,-64764
31,30,3,0.277759,0.173036,2.64444,-39000.4,-64260
31,30,4,0.271481,0.163704,2.68,-49422.6,-65124
31,30,5,0.298519,0.164815,2.68,-26816.5,-65124
31,30,6,0.335185,0.181481,2.68,11607.6,-65124
31,30,7,0.372222,0.188889,2.68,45590,-65124
31,30,8,0.385556,0.214444,2.68,69549.9,-65124
31,30,9,0.331852,0.247407,2.68,42665.2,-65124
31,30,10,0.278519,0.264815,2.68,8113.11,-65124
31,30,11,0.365556,0.298889,2.68,96510.2,-65124
31,30,12,0.322259,0.300526,2.64889,61339.3,-64368
31,30,13,0.176473,0.283778,2.65481,-64731.2,-64512
31,30,14,0.155225,0.292798,2.38183,-69360,-57878.4
31,30,15,0,0,0.0461049,-6099.68,-1120.35
31,31,1,0.350741,0.305555,2.65,86867.1,-64395
31,31,2,0.361446,0.308752,2.65333,97236.5,-64476
31,31,3,0.360211,0.272951,2.67111,78603.9,-64908
31,31,4,0.305185,0.193333,2.68,-6772.47,-65124
31,31,5,0.352222,0.213333,2.68,41811.9,-65124
31,31,6,0.444444,0.281111,2.68,151702,-65124
31,31,7,0.518889,0.35037,2.68,247861,-65124
31,31,8,0.577037,0.401852,2.68,321630,-65124
31,31,9,0.761111,0.418519,2.68,480200,-65124
31,31,10,0.832222,0.448889,2.68,553719,-65124
31,31,11,0.738889,0.459259,2.68,482960,-65124
31,31,12,0.469259,0.433333,2.68,249912,-65124
31,31,13,0.171111,0.33,2.68,-46035.8,-65124
31,31,14,0.134966,0.285265,2.43111,-89274.4,-59076
31,31,15,0,0,0.194341,-25711.4,-4722.5
31,32,1,0.499259,0.495926,2.65,303001,-64395
31,32,2,0.518148,0.514444,2.65,327605,-64395
31,32,3,0.536588,0.523963,2.65111,347434,-64422
31,32,4,0.496178,0.426743,2.66889,267364,-64854
31,32,5,0.509259,0.395556,2.68,263161,-65124
31,32,6,0.653704,0.49,2.68,429277,-65124
31,32,7,0.725556,0.593333,2.68,540779,-65124
31,32,8,0.72963,0.558519,2.68,526264,-65124
31,32,9,0.761481,0.547778,2.68,546723,-65124
31,32,10,0.791852,0.512963,2.68,553641,-65124
31,32,11,0.779259,0.499259,2.68,536356,-65124
31,32,12,0.554074,0.502963,2.68,354714,-65124
31,32,13,0.204815,0.436667,2.68,36081.2,-65124
31,32,14,0.12896,0.348491,2.49333,-65978.9,-60588
31,32,15,0,0,0.31933,-42247.4,-7759.72
31,33,1,0.43447,0.450519,2.56852,220779,-62415
31,33,2,0.513704,0.532592,2.65,333216,-64395
31,33,3,0.555926,0.552963,2.65,377564,-64395
31,33,4,0.769874,0.585124,2.65111,566523,-64422
31,33,5,0.786829,0.54189,2.66889,562026,-64854
31,33,6,0.845926,0.633704,2.68,659571,-65124
31,33,7,0.806296,0.643333,2.68,632204,-65124
31,33,8,0.723704,0.662222,2.68,574562,-65124
31,33,9,0.580741,0.715926,2.68,485551,-65124
31,33,10,0.483704,0.686296,2.68,391281,-65124
31,33,11,0.497407,0.652222,2.68,384994,-65124
31,33,12,0.38963,0.74963,2.68,347051,-65124
31,33,13,0.184074,0.714074,2.68,161294,-65124
31,33,14,0.145787,0.50855,2.49333,23069.4,-60588
31,33,15,0,0,0.325326,-43040.7,-7905.43
31,34,1,0.239908,0.257476,2.36593,-23938.9,-57492
31,34,2,0.512158,0.60281,2.65444,368158,-64503
31,34,3,0.488148,0.592592,2.65,343015,-64395
31,34,4,0.712963,0.576667,2.65,516134,-64395
31,34,5,0.884055,0.556676,2.65111,644168,-64422
31,34,6,0.893088,0.592789,2.66222,672559,-64692
31,34,7,0.855214,0.62048,2.67222,658450,-64935
31,34,8,0.756152,0.657459,2.67778,598073,-65070
31,34,9,0.48,0.793333,2.68,443098,-65124
31,34,10,0.336296,0.718519,2.68,287642,-65124
31,34,11,0.321111,0.678889,2.68,254963,-65124
31,34,12,0.315185,0.790741,2.68,307435,-65124
31,34,13,0.147778,0.763704,2.68,157136,-65124
31,34,14,0.151474,0.498075,2.49333,22388.4,-60588
31,34,15,0,0,0.301233,-39853.2,-7319.97
31,35,1,0.0976273,0.100651,2.29778,-191562,-55836
31,35,2,0.608519,0.677103,2.67556,487493,-65016
31,35,3,0.424709,0.610756,2.65444,301593,-64503
31,35,4,0.431852,0.555555,2.65,278881,-64395
31,35,5,0.566667,0.502592,2.65,360704,-64395
31,35,6,0.733333,0.506296,2.65,496903,-64395
31,35,7,0.79,0.516667,2.65,547827,-64395
31,35,8,0.789316,0.554857,2.65444,567572,-64503
31,35,9,0.648344,0.57562,2.66111,465468,-64665
31,35,10,0.358136,0.540923,2.67111,213748,-64908
31,35,11,0.26149,0.541774,2.67889,136066,-65097
31,35,12,0.275185,0.670741,2.68,213356,-65124
31,35,13,0.134074,0.693333,2.68,109916,-65124
31,35,14,0.132103,0.38527,2.49333,-46065.3,-60588
31,35,15,0,0,0.294059,-38904,-7145.62
31,36,1,0,0,2.26667,-299880,-55080
31,36,2,0.540741,0.571852,2.68,379139,-65124
31,36,3,0.500925,0.542481,2.67556,331089,-65016
31,36,4,0.435407,0.578126,2.65444,293672,-64503
31,36,5,0.49963,0.525926,2.65,318496,-64395
31,36,6,0.662592,0.50963,2.65,441579,-64395
31,36,7,0.687037,0.527037,2.65,470098,-64395
31,36,8,0.688148,0.538889,2.65,476997,-64395
31,36,9,0.696666,0.539629,2.65,484238,-64395
31,36,10,0.542592,0.552963,2.65,366818,-64395
31,36,11,0.327152,0.549862,2.65778,192177,-64584
31,36,12,0.242875,0.6156,2.67667,158574,-65043
31,36,13,0.125926,0.632593,2.68,72156.3,-65124
31,36,14,0.120927,0.373874,2.49333,-59972.2,-60588
31,36,15,0,0,0.305395,-40403.8,-7421.1
31,37,1,0,0,2.26667,-299880,-55080
31,37,2,0.190966,0.24154,2.45333,-68813.8,-59616
31,37,3,0.373704,0.363704,2.68,136357,-65124
31,37,4,0.464885,0.455345,2.67556,257196,-65016
31,37,5,0.524857,0.529143,2.65444,341029,-64503
31,37,6,0.654444,0.52,2.65,440266,-64395
31,37,7,0.637778,0.539629,2.65,436777,-64395
31,37,8,0.623704,0.519629,2.65,415303,-64395
31,37,9,0.671111,0.511852,2.65,449570,-64395
31,37,10,0.476667,0.531481,2.65,302804,-64395
31,37,11,0.309259,0.555185,2.65,179891,-64395
31,37,12,0.289425,0.533636,2.65333,153182,-64476
31,37,13,0.128525,0.540155,2.67333,26850.8,-64962
31,37,14,0.11615,0.370576,2.49333,-65166.4,-60588
31,37,15,0,0,0.307203,-40643,-7465.04
31,38,1,0,0,2.26667,-299880,-55080
31,38,2,0.179486,0.196287,2.42222,-97351.3,-58860
31,38,3,0.288519,0.297037,2.68,32771.5,-65124
31,38,4,0.483333,0.402222,2.68,245445,-65124
31,38,5,0.851858,0.531955,2.67556,611263,-65016
31,38,6,0.685423,0.484941,2.65444,448223,-64503
31,38,7,0.694444,0.481852,2.65,453178,-64395
31,38,8,0.733333,0.485555,2.65,486397,-64395
31,38,9,0.714815,0.493704,2.65,475600,-64395
31,38,10,0.514074,0.529629,2.65,332014,-64395
31,38,11,0.335555,0.554444,2.65,200709,-64395
31,38,12,0.376667,0.563333,2.65,238345,-64395
31,38,13,0.354329,0.54029,2.65111,208757,-64422
31,38,14,0.157203,0.381321,2.41037,-27952.2,-58572
31,38,15,0,0,0.279363,-36959.8,-6788.53
31,39,1,0,0,2.26667,-299880,-55080
31,39,2,0.154777,0.157301,2.36,-130174,-57348
31,39,3,0.477407,0.442222,2.68,261107,-65124
31,39,4,0.591111,0.456296,2.68,360993,-65124
31,39,5,1.05667,0.518519,2.68,772328,-65124
31,39,6,0.991248,0.502643,2.67889,710580,-65097
31,39,7,0.785006,0.442082,2.66111,508141,-64665
31,39,8,0.752222,0.442963,2.65,480044,-64395
31,39,9,0.744444,0.467407,2.65,486158,-64395
31,39,10,0.544815,0.524815,2.65,354350,-64395
31,39,11,0.334815,0.567407,2.65,206679,-64395
31,39,12,0.395926,0.591481,2.65,268126,-64395
31,39,13,0.414074,0.562592,2.65,268118,-64395
31,39,14,0.247407,0.536296,2.4,109109,-58320
31,39,15,0,0,0.249376,-32992.4,-6059.83
31,40,1,0,0,2.26667,-299880,-55080
31,40,2,0,0,2.26667,-299880,-55080
31,40,3,0.192768,0.150791,2.43556,-109232,-59184
31,40,4,0.450315,0.281211,2.62963,153596,-63900
31,40,5,0.88,0.41,2.68,572738,-65124
31,40,6,0.90037,0.415556,2.68,592187,-65124
31,40,7,0.89527,0.406307,2.67889,583051,-65097
31,40,8,0.799411,0.4093,2.66111,503123,-64665
31,40,9,0.724074,0.427407,2.65,449478,-64395
31,40,10,0.557778,0.459259,2.65,331589,-64395
31,40,11,0.346296,0.451852,2.65,157395,-64395
31,40,12,0.420741,0.44,2.65,211389,-64395
31,40,13,0.39,0.471852,2.65,202749,-64395
31,40,14,0.220741,0.457037,2.4,53281.4,-58320
31,40,15,0,0,0.222456,-29431,-5405.69
31,41,1,0,0,2.26667,-299880,-55080
31,41,2,0,0,2.26667,-299880,-55080
31,41,3,0,0,2.26667,-299880,-55080
31,41,4,0.104847,0.0575382,2.32889,-208235,-56592
31,41,5,0.45534,0.211599,2.59407,120964,-63036
31,41,6,0.689259,0.311852,2.68,366990,-65124
31,41,7,0.777407,0.341852,2.68,454206,-65124
31,41,8,0.779667,0.352956,2.67889,461545,-65097
31,41,9,0.686576,0.358266,2.66778,386810,-64827
31,41,10,0.558752,0.419088,2.65333,312417,-64476
31,41,11,0.381852,0.420741,2.65,170291,-64395
31,41,12,0.395185,0.407778,2.65,174470,-64395
31,41,13,0.353704,0.405555,2.65,139912,-64395
31,41,14,0.211481,0.395926,2.4,18486.2,-58320
31,41,15,0,0,0.197482,-26126.9,-4798.82
31,42,1,0,0,2.26667,-299880,-55080
31,42,2,0,0,2.26667,-299880,-55080
31,42,3,0,0,2.26667,-299880,-55080
31,42,4,0,0,2.26667,-299880,-55080
31,42,5,0.0148211,0.00741054,2.27704,-287763,-55332
31,42,6,0.195213,0.0921046,2.43556,-134744,-59184
31,42,7,0.377443,0.180764,2.61926,44647.6,-63648
31,42,8,0.48963,0.225556,2.68,160069,-65124
31,42,9,0.532963,0.264444,2.68,215312,-65124
31,42,10,0.400371,0.276628,2.67889,113435,-65097
31,42,11,0.337319,0.321655,2.67,84840.7,-64881
31,42,12,0.346729,0.372395,2.66,117937,-64638
31,42,13,0.230584,0.310329,2.63259,-7504.19,-63972
31,42,14,0.165926,0.271852,2.4,-71688.3,-58320
31,42,15,0,0,0.18226,-24113,-4428.92
31,43,1,0,0,2.26667,-299880,-55080
31,43,2,0,0,2.26667,-299880,-55080
31,43,3,0,0,2.26667,-299880,-55080
31,43,4,0,0,2.26667,-299880,-55080
31,43,5,0,0,2.26667,-299880,-55080
31,43,6,0,0,2.26667,-299880,-55080
31,43,7,0.0187443,0.0091542,2.27704,-284287,-55332
31,43,8,0.180688,0.0855672,2.38963,-145745,-58068
31,43,9,0.319161,0.161956,2.50667,-10715.3,-60912
31,43,10,0.332907,0.22904,2.60889,33210.7,-63396
31,43,11,0.276592,0.253228,2.63407,596.35,-64008
31,43,12,0.258162,0.233375,2.60296,-23879.2,-63252
31,43,13,0.225513,0.208976,2.58704,-61486.6,-62865
31,43,14,0.20037,0.264444,2.4,-49945.4,-58320
31,43,15,0,0,0.121729,-16104.7,-2958
31,44,1,0,0,2.26667,-299880,-55080
31,44,2,0,0,2.26667,-299880,-55080
31,44,3,0,0,2.26667,-299880,-55080
31,44,4,0,0,2.26667,-299880,-55080
31,44,5,0,0,2.26667,-299880,-55080
31,44,6,0,0,2.26667,-299880,-55080
31,44,7,0,0,2.26667,-299880,-55080
31,44,8,0,0,2.26667,-299880,-55080
31,44,9,0,0,2.26667,-299880,-55080
31,44,10,0.0108979,0.00959011,2.27704,-289531,-55332
31,44,11,0.028328,0.0300448,2.31259,-272750,-56196
31,44,12,0,0,2.26667,-299880,-55080
31,44,13,0.0199611,0.0229987,2.28741,-278681,-55584
31,44,14,0.0507368,0.0637044,2.33707,-244672,-56790.9
31,44,15,0,0,0.0131581,-1740.82,-319.743
31,45,1,0,0,2.26667,-299880,-55080
31,45,2,0,0,2.26667,-299880,-55080
31,45,3,0,0,2.26667,-299880,-55080
31,45,4,0,0,2.26667,-299880,-55080
31,45,5,0,0,2.26667,-299880,-55080
31,45,6,0,0,2.26667,-299880,-55080
31,45,7,0,0,2.26667,-299880,-55080
31,45,8,0,0,2.26667,-299880,-55080
31,45,9,0,0,2.26667,-299880,-55080
31,45,10,0,0,2.26667,-299880,-55080
31,45,11,0,0,2.26667,-299880,-55080
31,45,12,0,0,2.26667,-299880,-55080
31,45,13,0,0,2.26667,-299880,-55080
31,45,14,0,0,2.1359,-282579,-51902.3
31,46,1,0,0,2.26667,-299880,-55080
31,46,2,0,0,2.26667,-299880,-55080
31,46,3,0,0,2.26667,-299880,-55080
31,46,4,0,0,2.26667,-299880,-55080
31,46,5,0,0,2.26667,-299880,-55080
31,46,6,0,0,2.26667,-299880,-55080
31,46,7,0,0,2.26667,-299880,-55080
31,46,8,0,0,2.26667,-299880,-55080
31,46,9,0,0,2.26667,-299880,-55080
31,46,10,0,0,2.26667,-299880,-55080
31,46,11,0,0,2.26667,-299880,-55080
31,46,12,0,0,2.26667,-299880,-55080
31,46,13,0,0,2.26667,-299880,-55080
31,46,14,0,0,1.88655,-249591,-45843.3
31,47,1,0,0,2.26667,-299880,-55080
31,47,2,0,0,2.26667,-299880,-55080
31,47,3,0,0,2.26667,-299880,-55080
31,47,4,0,0,2.26667,-299880,-55080
31,47,5,0,0,2.26667,-299880,-55080
31,47,6,0,0,2.26667,-299880,-55080
31,47,7,0,0,2.26667,-299880,-55080
31,47,8,0,0,2.26667,-299880,-55080
31,47,9,0,0,2.26667,-299880,-55080
31,47,10,0,0,2.26667,-299880,-55080
31,47,11,0,0,2.26667,-299880,-55080
31,47,12,0,0,2.26667,-299880,-55080
31,47,13,0,0,2.26667,-299880,-55080
31,47,14,0,0,1.81667,-240345,-44145.1
31,48,1,0,0,2.26667,-299880,-55080
31,48,2,0,0,2.26667,-299880,-55080
31,48,3,0,0,2.26667,-299880,-55080
31,48,4,0,0,2.26667,-299880,-55080
31,48,5,0,0,2.26667,-299880,-55080
31,48,6,0,0,2.26667,-299880,-55080
31,48,7,0,0,2.26667,-299880,-55080
31,48,8,0,0,2.26667,-299880,-55080
31,48,9,0,0,2.26667,-299880,-55080
31,48,10,0,0,2.26667,-299880,-55080
31,48,11,0,0,2.26667,-299880,-55080
31,48,12,0,0,2.26667,-299880,-55080
31,48,13,0,0,2.26667,-299880,-55080
31,48,14,0,0,1.93721,-256293,-47074.3
31,49,1,0,0,2.26667,-299880,-55080
31,49,2,0,0,2.26667,-299880,-55080
31,49,3,0,0,2.26667,-299880,-55080
31,49,4,0,0,2.26667,-299880,-55080
31,49,5,0,0,2.26667,-299880,-55080
31,49,6,0,0,2.26667,-299880,-55080
31,49,7,0,0,2.26667,-299880,-55080
31,49,8,0,0,2.26667,-299880,-55080
31,49,9,0,0,2.26667,-299880,-55080
31,49,10,0,0,2.26667,-299880,-55080
31,49,11,0,0,2.26667,-299880,-55080
31,49,12,0,0,2.26667,-299880,-55080
31,49,13,0,0,2.26667,-299880,-55080
31,49,14,0,0,2.04955,-271155,-49804
31,50,1,0,0,2.26667,-299880,-55080
31,50,2,0,0,2.26667,-299880,-55080
31,50,3,0,0,2.26667,-299880,-55080
31,50,4,0,0,2.26667,-299880,-55080
31,50,5,0,0,2.26667,-299880,-55080
31,50,6,0,0,2.26667,-299880,-55080
31,50,7,0,0,2.26667,-299880,-55080
31,50,8,0,0,2.26667,-299880,-55080
31,50,9,0,0,2.26667,-299880,-55080
31,50,10,0,0,2.26667,-299880,-55080
31,50,11,0,0,2.26667,-299880,-55080
31,50,12,0,0,2.26667,-299880,-55080
31,50,13,0,0,2.26667,-299880,-55080
31,50,14,0,0,2.11131,-279327,-51304.9
31,51,1,0,0,2.26667,-299880,-55080
31,51,2,0,0,2.26667,-299880,-55080
31,51,3,0,0,2.26667,-299880,-55080
31,51,4,0,0,2.26667,-299880,-55080
31,51,5,0,0,2.26667,-299880,-55080
31,51,6,0,0,2.26667,-299880,-55080
31,51,7,0,0,2.26667,-299880,-55080
31,51,8,0,0,2.26667,-299880,-55080
31,51,9,0,0,2.26667,-299880,-55080
31,51,10,0,0,2.26667,-299880,-55080
31,51,11,0,0,2.26667,-299880,-55080
31,51,12,0,0,2.26667,-299880,-55080
31,51,13,0,0,2.26667,-299880,-55080
31,51,14,0,0,2.24932,-297585,-54658.4
31,51,15,0,0,0.00184833,-244.535,-44.9145
31,52,1,0,0,2.26667,-299880,-55080
31,52,2,0,0,2.26667,-299880,-55080
31,52,3,0,0,2.26667,-299880,-55080
31,52,4,0,0,2.26667,-299880,-55080
31,52,5,0,0,2.26667,-299880,-55080
31,52,6,0,0,2.26667,-299880,-55080
31,52,7,0,0,2.26667,-299880,-55080
31,52,8,0,0,2.26667,-299880,-55080
31,52,9,0,0,2.26667,-299880,-55080
31,52,10,0,0,2.26667,-299880,-55080
31,52,11,0,0,2.26667,-299880,-55080
31,52,12,0,0,2.26667,-299880,-55080
31,52,13,0,0,2.26667,-299880,-55080
31,52,14,0,0,2.2861,-302452,-55552.3
31,52,15,0,0,0.006467,-855.584,-157.148
31,53,1,0,0,2.26667,-299880,-55080
31,53,2,0,0,2.26667,-299880,-55080
31,53,3,0,0,2.26667,-299880,-55080
31,53,4,0,0,2.26667,-299880,-55080
31,53,5,0,0,2.26667,-299880,-55080
31,53,6,0,0,2.26667,-299880,-55080
31,53,7,0,0,2.26667,-299880,-55080
31,53,8,0,0,2.26667,-299880,-55080
31,53,9,0,0,2.26667,-299880,-55080
31,53,10,0,0,2.26667,-299880,-55080
31,53,11,0,0,2.26667,-299880,-55080
31,53,12,0,0,2.26667,-299880,-55080
31,53,13,0,0,2.26667,-299880,-55080
31,53,14,0,0,2.0583,-272313,-50016.6
31,54,1,0,0,2.26667,-299880,-55080
31,54,2,0,0,2.26667,-299880,-55080
31,54,3,0,0,2.26667,-299880,-55080
31,54,4,0,0,2.26667,-299880,-55080
31,54,5,0,0,2.26667,-299880,-55080
31,54,6,0,0,2.26667,-299880,-55080
31,54,7,0,0,2.26667,-299880,-55080
31,54,8,0,0,2.26667,-299880,-55080
31,54,9,0,0,2.26667,-299880,-55080
31,54,10,0,0,2.26667,-299880,-55080
31,54,11,0,0,2.26667,-299880,-55080
31,54,12,0,0,2.26667,-299880,-55080
31,54,13,0,0,2.26667,-299880,-55080
31,54,14,0,0,1.9858,-262721,-48255
31,55,1,0,0,2.26667,-299880,-55080
31,55,2,0,0,2.26667,-299880,-55080
31,55,3,0,0,2.26667,-299880,-55080
31,55,4,0,0,2.26667,-299880,-55080
31,55,5,0,0,2.26667,-299880,-55080
